상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,PNU코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
11967934,페리카나,인천지역본부,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41390,시흥시,4139053100,신현동,4139010300,방산동,4139010300106800000,1,대지,680,,경기도 시흥시 방산동 680,413903199035,경기도 시흥시 신현로,305,,4139010300106800000009747,,경기도 시흥시 신현로 305,429030,14960,,,,126.764149393926,37.4097174574517
11967977,깐풍집서면점,서면점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26230,부산진구,2623052000,부전2동,2623010300,부전동,2623010300101680006,1,대지,168,6,부산광역시 부산진구 부전동 168-6,262304187685,부산광역시 부산진구 중앙대로680번가길,81,,2623010300101680006010088,,부산광역시 부산진구 중앙대로680번가길 81,614030,47292,,1,,129.061040208395,35.1570941279623
11968323,쭈노치킨가게,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11305,강북구,1130553500,미아동,1130510100,미아동,1130510100103090002,1,대지,309,2,서울특별시 강북구 미아동 309-2,113054124340,서울특별시 강북구 솔매로46길,48,,1130510100103090002031136,,서울특별시 강북구 솔매로46길 48,142812,01170,,1,,127.026109532098,37.6240029827624
11968347,비행기탄꼬꼬누룽지통닭,송정역점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11500,강서구,1150062000,공항동,1150010800,공항동,1150010800100720030,1,대지,72,30,서울특별시 강서구 공항동 72-30,115002005007,서울특별시 강서구 공항대로,14,1,1150010800100720030006021,,서울특별시 강서구 공항대로 14-1,157812,07622,,,,126.808848859713,37.561262668487
11968445,BBQ치킨피자,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45180,정읍시,4518053500,내장상동,4518010300,상동,4518010300102550031,1,대지,255,31,전라북도 정읍시 상동 255-31,451803270044,전라북도 정읍시 충정로,16,,4518010300102550031010275,내장산빌딩,전라북도 정읍시 충정로 16,580800,56194,,1,,126.872671236373,35.5561119076694
11968578,대왕통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45180,정읍시,4518054500,시기동,4518010400,시기동,4518010400103400004,1,대지,340,4,전라북도 정읍시 시기동 340-4,451803270043,전라북도 정읍시 초산로,72,,4518010400103400004082188,수입소고기백화점,전라북도 정읍시 초산로 72,580060,56164,,1,,126.855106674457,35.5650047166402
11968586,하림맥시칸치킨상동LG점,상동LG점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45180,정읍시,4518053500,내장상동,4518010300,상동,4518010300103190015,1,대지,319,15,전라북도 정읍시 상동 319-15,451804610428,전라북도 정읍시 상사3길,47,,4518010300103190015012601,상동LG아파트,전라북도 정읍시 상사3길 47,580800,56188,,1,,126.866165069457,35.5607107579059
11968841,하림맥시칸치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,46,전라남도,46790,화순군,4679025000,화순읍,4679025031,화순읍,4679025031106600001,1,대지,660,1,전라남도 화순군 화순읍 삼천리 660-1,467903291036,전라남도 화순군 화순읍 칠충로,86,,4679025031106600001041585,,전라남도 화순군 화순읍 칠충로 86,519807,58137,,1,,126.980227804039,35.0571854109452
11968868,썬더치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,46,전라남도,46770,고흥군,4677025000,고흥읍,4677025028,고흥읍,4677025028102190062,1,대지,219,62,전라남도 고흥군 고흥읍 서문리 219-62,467704667476,전라남도 고흥군 고흥읍 여산당촌길,6,1,4677025028102190062030189,,전라남도 고흥군 고흥읍 여산당촌길 6-1,548805,59540,,1,,127.282603451744,34.6076697671345
11969194,장터이모통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26470,연제구,2647063000,거제3동,2647010100,거제동,2647010100104850002,1,대지,485,2,부산광역시 연제구 거제동 485-2,264704211023,부산광역시 연제구 거제시장로14번길,23,,2647010100104850002004314,,부산광역시 연제구 거제시장로14번길 23,611070,47544,,1,,129.07246290921,35.1819440060327
11969309,더썬치킨구남점,구남점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26530,사상구,2653059100,모라1동,2653010200,모라동,2653010200113680001,1,대지,1368,1,부산광역시 사상구 모라동 1368-1,265302006008,부산광역시 사상구 백양대로,1000,,2653010200113680001003746,,부산광역시 사상구 백양대로 1000,617080,46927,,1,,128.994166639314,35.1951143270401
11969477,네네치킨태인점,태인점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45180,정읍시,4518039000,태인면,4518039030,태인면,4518039030101030009,1,대지,103,9,전라북도 정읍시 태인면 태창리 103-9,451803270050,전라북도 정읍시 태인면 태인로,32,,4518039030101030009087300,김밥천국,전라북도 정읍시 태인면 태인로 32,580921,56115,,1,,126.942084624875,35.651497512422
11969677,현치킨나라,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45180,정읍시,4518054500,시기동,4518010400,시기동,4518010400101940007,1,대지,194,7,전라북도 정읍시 시기동 194-7,451804610215,전라북도 정읍시 대흥3길,21,13,4518010400101940007017151,삼화그린아파트,전라북도 정읍시 대흥3길 21-13,580713,56162,,1,,126.850124133872,35.5655341426892
11969693,부암동가는길,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11110,종로구,1111055000,부암동,1111018400,부암동,1111018400102370029,1,대지,237,29,서울특별시 종로구 부암동 237-29,111104100094,서울특별시 종로구 백석동길,11,4,1111018400102370029024180,,서울특별시 종로구 백석동길 11-4,110817,03020,,1,,126.965566213931,37.5932760633635
11969724,멕시카나치킨불로점,불로점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,27,대구광역시,27140,동구,2714062000,불로.봉무동,2714010600,불로동,2714010600112680000,1,대지,1268,,대구광역시 동구 불로동 1268,271404226331,대구광역시 동구 팔공로37길,2,,2714010600112680000027348,,대구광역시 동구 팔공로37길 2,701806,41029,,1,,128.640761934673,35.915888764917
11969725,DDCChicken모라1호점,모라1호점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26530,사상구,2653059100,모라1동,2653010200,모라동,2653010200104220005,1,대지,422,5,부산광역시 사상구 모라동 422-5,265304217142,부산광역시 사상구 모라로110번길,45,,2653010200104220005003418,수정빌딩,부산광역시 사상구 모라로110번길 45,617080,46932,,1,,128.993514742689,35.1848618150502
11969810,처갓집양념치킨,아포점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47150,김천시,4715025000,아포읍,4715025028,아포읍,4715025028110470000,1,대지,1047,,경상북도 김천시 아포읍 국사리 1047,471504718927,경상북도 김천시 아포읍 한지1길,38,10,4715025028110470000000001,,경상북도 김천시 아포읍 한지1길 38-10,740861,39675,,,,128.261330356759,36.159748092626
11969862,멕시카나치킨,김천혁신점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47150,김천시,4715064000,율곡동,4715012000,율곡동,4715012000107130000,1,대지,713,,경상북도 김천시 율곡동 713,471503306072,경상북도 김천시 용전3로,21,,4715012000107130000000001,,경상북도 김천시 용전3로 21,740220,39660,,,,128.19308281806,36.1213832747853
11969991,봉이치킨원동점,원동점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41370,오산시,4137057000,대원동,4137010300,원동,4137010300108050001,1,대지,805,1,경기도 오산시 원동 805-1,413702012003,경기도 오산시 남부대로,330,14,4137010300108050001001872,청구아파트,경기도 오산시 남부대로 330-14,447735,18146,,5,,127.07052502726,37.1347616674952
11970070,사이통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,50,제주특별자치도,50110,제주시,5011066000,노형동,5011012200,노형동,5011012200110670008,1,대지,1067,8,제주특별자치도 제주시 노형동 1067-8,501104848527,제주특별자치도 제주시 월랑로4길,11,,5011012200110670008000001,,제주특별자치도 제주시 월랑로4길 11,690803,63097,,1,,126.478612837176,33.4882776629472
11970170,페리카나설악동점,설악동점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,42,강원도,42210,속초시,4221060000,대포동,4221011200,설악동,4221011200103420117,1,대지,342,117,강원도 속초시 설악동 342-117,422103223017,강원도 속초시 청봉로,77,,4221011200103420117003523,,강원도 속초시 청봉로 77,217120,24904,,1,,128.538494842943,38.1654397981515
11970222,땡큐맘치킨,진주혁신도시점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48170,진주시,4817075000,충무공동,4817013700,충무공동,4817013700102340000,1,대지,234,,경상남도 진주시 충무공동 234,481703350091,경상남도 진주시 충의로,67,,4817013700102340000000001,혁신도시엘에이치아파트5단지,경상남도 진주시 충의로 67,660031,52853,,,,128.151555688508,35.1791153151857
11970304,굽네치킨서남금동점,서남금동점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,29,광주광역시,29110,동구,2911065500,서남동,2911011400,금동,2911011400100130003,1,대지,13,3,광주광역시 동구 금동 13-3,291104277121,광주광역시 동구 백서로125번길,28,1,2911011400100130003007612,,광주광역시 동구 백서로125번길 28-1,501807,61487,,1,,126.917973408527,35.1442800240911
11970307,굽네치킨,상주냉림무양점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47250,상주시,4725054000,계림동,4725010500,냉림동,4725010500100740000,1,대지,74,,경상북도 상주시 냉림동 74,472504733149,경상북도 상주시 냉림2길,31,5,4725010500100740000000001,,경상북도 상주시 냉림2길 31-5,742070,37176,,,,128.164316046802,36.4215328690866
11970344,교촌치킨운천신봉점,운천신봉점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,43,충청북도,43113,청주시 흥덕구,4311370000,운천.신봉동,4311310400,운천동,4311310400113660000,1,대지,1366,,충청북도 청주시 흥덕구 운천동 1366,431133237036,충청북도 청주시 흥덕구 사운로,244,1,4311310400113660000014339,,충청북도 청주시 흥덕구 사운로 244-1,361842,28468,,1,,127.474911175658,36.6499434200121
11970349,교촌치킨,내당점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,27,대구광역시,27170,서구,2717051000,내당1동,2717010100,내당동,2717010100102190007,1,대지,219,7,대구광역시 서구 내당동 219-7,271702007002,대구광역시 서구 달구벌대로,1795,1,2717010100102190007013049,,대구광역시 서구 달구벌대로 1795-1,703060,41866,,,,128.561196921843,35.8594677054842
11970351,교촌치킨호계2호점,호계2호점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,31,울산광역시,31200,북구,3120052000,농소2동,3120010500,신천동,3120010500101070004,1,대지,107,4,울산광역시 북구 신천동 107-4,312003172018,울산광역시 북구 신천로,53,2,3120010500101070004000001,,울산광역시 북구 신천로 53-2,683803,44218,,1,,129.349538263957,35.6429316501891
11970361,놀부옛날통닭강남양재역통닭점,강남양재역통닭점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11680,강남구,1168065500,도곡1동,1168011800,도곡동,1168011800109570011,1,대지,957,11,서울특별시 강남구 도곡동 957-11,116802000003,서울특별시 강남구 남부순환로,2615,,1168011800109570011000001,극동스타클래스,서울특별시 강남구 남부순환로 2615,135270,06267,,1,,127.035750617195,37.4851677024556
11970369,교촌치킨,오천점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47111,포항시 남구,4711125600,오천읍,4711125621,오천읍,4711125621109130002,1,대지,913,2,경상북도 포항시 남구 오천읍 원리 913-2,471113303037,경상북도 포항시 남구 오천읍 원동로,60,,4711125621109130002000001,,경상북도 포항시 남구 오천읍 원동로 60,790911,37884,,,,129.403051345043,35.9685045411733
11970389,놀부옛날통닭군산수송통닭점,군산수송통닭점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45130,군산시,4513069000,수송동,4513014100,수송동,4513014100108710003,1,대지,871,3,전라북도 군산시 수송동 871-3,451304604638,전라북도 군산시 수송안9길,5,,4513014100108710003000001,,전라북도 군산시 수송안9길 5,573370,54100,,1,,126.71881096352,35.9620717931824
11970476,BHC치킨경북예천점,경북예천점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47900,예천군,4790025000,예천읍,4790025025,예천읍,4790025025102230036,1,대지,223,36,경상북도 예천군 예천읍 남본리 223-36,479004769040,경상북도 예천군 예천읍 군청앞길,11,,4790025025102230036043081,새황금슈퍼,경상북도 예천군 예천읍 군청앞길 11,757803,36828,,1,,128.453550625245,36.6561401985141
11970517,BBQ치킨대천파레브점,대천파레브점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,44,충청남도,44180,보령시,4418056500,대천5동,4418011000,신흑동,4418011000122740001,1,대지,2274,1,충청남도 보령시 신흑동 2274-1,441804556703,충청남도 보령시 해수욕장8길,70,,4418011000122740001000001,,충청남도 보령시 해수욕장8길 70,355943,33489,,1,,126.51318559973,36.3122871707816
11970529,BBQ치킨,난곡점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11620,관악구,1162071500,난향동,1162010200,신림동,1162010200117380001,1,대지,1738,1,서울특별시 관악구 신림동 1738-1,116203120003,서울특별시 관악구 난곡로,98,,1162010200117380001000001,파로스프라자,서울특별시 관악구 난곡로 98,151017,08860,B,,,126.919433119329,37.4639235041747
11970532,BBQ치킨군산산북소룡점,군산산북소룡점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45130,군산시,4513072000,미성동,4513015100,산북동,4513015100135360005,1,대지,3536,5,전라북도 군산시 산북동 3536-5,451304605035,전라북도 군산시 칠성7길,96,,4513015100135360005000001,,전라북도 군산시 칠성7길 96,573878,54163,,1,,126.679879179426,35.9693104239358
11971504,임동통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47170,안동시,4717040000,임동면,4717040021,임동면,4717040021110250000,1,대지,1025,,경상북도 안동시 임동면 중평리 1025,471704721649,경상북도 안동시 임동면 선착장길,6,,4717040021110250000006458,,경상북도 안동시 임동면 선착장길 6,760853,36732,,1,,128.919331307049,36.5665901943766
11971550,소문난통닭5900,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41190,부천시,4119061000,중동,4119010900,상동,4119010900103260001,1,대지,326,1,경기도 부천시 상동 326-1,411904352060,경기도 부천시 부일로298번길,7,,4119510900103260001038884,,경기도 부천시 부일로298번길 7,420811,14625,,1,,126.763175957912,37.4880888697629
11971627,네네치킨,온천3동점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26260,동래구,2626057000,온천3동,2626010800,온천동,2626010800114540024,1,대지,1454,24,부산광역시 동래구 온천동 1454-24,262604190487,부산광역시 동래구 충렬대로126번길,19,,2626010800114540024010720,,부산광역시 동래구 충렬대로126번길 19,607060,47823,,,,129.07437093348,35.2051197463046
11971885,또래오래,금암점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,44,충청남도,44250,계룡시,4425031000,두마면,4425031021,두마면,4425031021101180022,1,대지,118,22,충청남도 계룡시 두마면 두계리 118-22,442503255019,충청남도 계룡시 두마면 사계로,44,,4425031021101180022000002,,충청남도 계룡시 두마면 사계로 44,321914,32836,,1,,127.264718409689,36.2677750465824
11971960,옛날통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41500,이천시,4150036000,모가면,4150036021,모가면,4150036021101100025,1,대지,110,25,경기도 이천시 모가면 진가리 110-25,415004421202,경기도 이천시 모가면 대월로63번길,70,,4150036021101100025023842,,경기도 이천시 모가면 대월로63번길 70,467872,17408,,1,,127.480952068827,37.1715212912987
11971965,페리카나치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,46,전라남도,46880,장성군,4688040000,북하면,4688040025,북하면,4688040025103790001,1,대지,379,1,전라남도 장성군 북하면 약수리 379-1,468803299016,전라남도 장성군 북하면 백양로,904,,4688040025103790001025108,,전라남도 장성군 북하면 백양로 904,515854,57205,,1,,126.88277713368,35.4078094427947
11972448,추억의옛날통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41360,남양주시,4136025300,진접읍,4136025328,진접읍,4136025328109720001,1,대지,972,1,경기도 남양주시 진접읍 금곡리 972-1,413603197067,경기도 남양주시 진접읍 해밀예당3로,142,,4136025328109720001000001,,경기도 남양주시 진접읍 해밀예당3로 142,472861,12055,,1,,127.194675299895,37.721640015747
11973057,장터치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,28,인천광역시,28200,남동구,2820057000,만수2동,2820010300,만수동,2820010300108700007,1,대지,870,7,인천광역시 남동구 만수동 870-7,282004259310,인천광역시 남동구 만수로19번길,3,,2820010300108700008029896,동성빌딩,인천광역시 남동구 만수로19번길 3,405240,21524,,1,,126.730821634248,37.4588855534157
11973110,투존치킨&피자,&피자,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,44,충청남도,44270,당진시,4427039000,송산면,4427039031,송산면,4427039031111090000,1,대지,1109,,충청남도 당진시 송산면 유곡리 1109,442704832296,충청남도 당진시 송산면 유곡6길,23,,4427039031111090000000001,,충청남도 당진시 송산면 유곡6길 23,343835,31710,,1,,126.691834871411,36.9631154496105
11973233,그시절옛날통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47113,포항시 북구,4711369000,두호동,4711312000,두호동,4711312000110970002,1,대지,1097,2,경상북도 포항시 북구 두호동 1097-2,471134712097,경상북도 포항시 북구 대곡로43번길,10,,4711312100110970002000001,,경상북도 포항시 북구 대곡로43번길 10,791804,37618,,1,,129.37255275165,36.0670467918474
11973267,용천통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,29,광주광역시,29170,북구,2917067300,매곡동,2917011700,매곡동,2917011700102140012,1,대지,214,12,광주광역시 북구 매곡동 214-12,291703162014,광주광역시 북구 매곡로,60,,2917011700102140012036923,호반맨션,광주광역시 북구 매곡로 60,500815,61059,,1,,126.894280311666,35.1905235804311
11973309,처갓집양념치킨남천점,남천점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26500,수영구,2650066000,남천1동,2650010500,남천동,2650010500100120019,1,대지,12,19,부산광역시 수영구 남천동 12-19,265003138008,부산광역시 수영구 남천동로,7,,2650010500100140002017498,,부산광역시 수영구 남천동로 7,613814,48307,,,,129.10998613599,35.1429364535508
11973327,옛날통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48250,김해시,4825059000,삼안동,4825011900,삼방동,4825011900101840004,1,대지,184,4,경상남도 김해시 삼방동 184-4,482504805900,경상남도 김해시 활천로285번길,17,,4825011900101840004086953,,경상남도 김해시 활천로285번길 17,621909,50818,,1,,128.909340606384,35.244528541354
11973350,BHC치킨,대구삼성라이온즈파크점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,27,대구광역시,27260,수성구,2726068000,고산2동,2726012300,연호동,2726012300101540005,1,대지,154,5,대구광역시 수성구 연호동 154-5,272602007002,대구광역시 수성구 달구벌대로,2950,,2726012300101540005000001,대공원역,대구광역시 수성구 달구벌대로 2950,706200,42250,,,,128.680001175168,35.8426122938462
11973417,옛날통닭,석봉점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,30,대전광역시,30230,대덕구,3023056000,석봉동,3023011100,석봉동,3023011100103050011,1,대지,305,11,대전광역시 대덕구 석봉동 305-11,302302010001,대전광역시 대덕구 대덕대로,1586,,3023011100103050011022927,,대전광역시 대덕구 대덕대로 1586,306810,34317,,1,,127.423975086742,36.4501056228124
11973485,오치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41800,연천군,4180032000,청산면,4180032022,청산면,4180032022105270005,1,대지,527,5,경기도 연천군 청산면 대전리 527-5,418003215065,경기도 연천군 청산면 청창로,175,,4180032022105270005008442,,경기도 연천군 청산면 청창로 175,486852,11022,,,,127.084072851793,38.0094782334924
11973661,깻잎두마리치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41590,화성시,4159025900,향남읍,4159025939,향남읍,4159025939104960010,1,대지,496,10,경기도 화성시 향남읍 행정리 496-10,415904431350,경기도 화성시 향남읍 행정죽전로1길,11,1,4159025939104960010000001,,경기도 화성시 향남읍 행정죽전로1길 11-1,445926,18602,,1,,126.92031733518,37.1244146076629
11973702,네네치킨대정점,대정점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,50,제주특별자치도,50130,서귀포시,5013025000,대정읍,5013025022,대정읍,5013025022121270001,1,대지,2127,1,제주특별자치도 서귀포시 대정읍 하모리 2127-1,501304851190,제주특별자치도 서귀포시 대정읍 하모항구로6번길,27,,5013025022121270001000001,,제주특별자치도 서귀포시 대정읍 하모항구로6번길 27,699935,63506,,1,,126.251544889117,33.2185685671983
11973779,통닭원5900,박촌역점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,28,인천광역시,28245,계양구,2824571000,계양1동,2824510900,박촌동,2824510900100600003,1,대지,60,3,인천광역시 계양구 박촌동 60-3,282453154050,인천광역시 계양구 장제로,1003,,2824510900100600003114937,,인천광역시 계양구 장제로 1003,407330,21021,,1,,126.745217443592,37.5550892314192
11973795,YTK허니치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41150,의정부시,4115051000,의정부1동,4115010100,의정부동,4115010100101550001,1,대지,155,1,경기도 의정부시 의정부동 155-1,411503181052,경기도 의정부시 행복로,42,1,4115010100101550001000335,청우빌딩,경기도 의정부시 행복로 42-1,480010,11692,,1,,127.050501248373,37.7421554967465
11974034,충만치킨진접점,진접점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41360,남양주시,4136025300,진접읍,4136025328,진접읍,4136025328110450001,1,대지,1045,1,경기도 남양주시 진접읍 금곡리 1045-1,413604391776,경기도 남양주시 진접읍 해밀예당1로216번길,19,15,4136025328110450001000001,,경기도 남양주시 진접읍 해밀예당1로216번길 19-15,472861,12059,,1,,127.202759087093,37.7188386841785
11974193,60계치킨올림픽공원역점,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11710,송파구,1171056600,오륜동,1171011100,방이동,1171011100100890011,1,대지,89,11,서울특별시 송파구 방이동 89-11,117102000006,서울특별시 송파구 양재대로,1222,,1171011100100890011015454,올림픽프라자,서울특별시 송파구 양재대로 1222,138050,05648,,2,,127.131045765864,37.5157231511018
11974197,놀코치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,31,울산광역시,31140,남구,3114062500,대현동,3114010800,야음동,3114010800105940045,1,대지,594,45,울산광역시 남구 야음동 594-45,311403170012,울산광역시 남구 대암로,94,,3114010800105940045039907,,울산광역시 남구 대암로 94,680837,44736,,1,,129.325870175712,35.5294502708313
11974284,투존치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,31,울산광역시,31710,울주군,3171025000,온산읍,3171025032,온산읍,3171025032113440005,1,대지,1344,5,울산광역시 울주군 온산읍 덕신리 1344-5,317104319531,울산광역시 울주군 온산읍 서영남2길,24,9,3171025032113440005000002,,울산광역시 울주군 온산읍 서영남2길 24-9,689894,45003,,,,129.30498402787,35.4379148272795
11974321,용천옛날통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45770,순창군,4577025000,순창읍,4577025022,순창읍,4577025022102130006,1,대지,213,6,전라북도 순창군 순창읍 남계리 213-6,457703278043,전라북도 순창군 순창읍 장류로,368,,4577025022002130006001006,,전라북도 순창군 순창읍 장류로 368,595803,56040,,1,,127.142400767691,35.3762654880961
11974480,한,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41570,김포시,4157051500,김포본동,4157010100,북변동,4157010100102940002,1,대지,294,2,경기도 김포시 북변동 294-2,415703209055,경기도 김포시 북변로,8,7,4157010100102940002021205,,경기도 김포시 북변로 8-7,415831,10098,,1,,126.709603309576,37.6277416801757
11974622,치킨매니아,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41273,안산시 단원구,4127351000,와동,4127310200,와동,4127310200108000011,1,대지,800,11,경기도 안산시 단원구 와동 800-11,412734373449,경기도 안산시 단원구 화정천동로4길,9,,4127310200108000011001449,보현공판장,경기도 안산시 단원구 화정천동로4길 9,425843,15248,,1,,126.819791425402,37.3449233637589
11974699,처갓집양념치킨,구암점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48127,창원시 마산회원구,4812760000,구암1동,4812710100,구암동,4812710100102780006,1,대지,278,6,경상남도 창원시 마산회원구 구암동 278-6,481274790050,경상남도 창원시 마산회원구 구암북2길,6,,4812710100102780006025471,,경상남도 창원시 마산회원구 구암북2길 6,630510,51204,,,,128.593958164125,35.2521751476097
11974746,치킨사냥,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11500,강서구,1150062000,공항동,1150010800,공항동,1150010800100220056,1,대지,22,56,서울특별시 강서구 공항동 22-56,115004145181,서울특별시 강서구 공항대로3길,38,,1150010800100220207005514,,서울특별시 강서구 공항대로3길 38,157811,07619,,1,,126.810617724999,37.5631996940309
